activity_type,altitude,cadence,distance,enhanced_altitude,enhanced_speed,fractional_cadence,heart_rate,position_lat,position_long,run_number,speed,stance_time,stance_time_balance,stance_time_percent,step_length,temperature,timestamp,vertical_oscillation,vertical_ratio
running,340.8,92,3545.29,340.8,2.921,0,169,491706264,-1147264499,28,2.921,249,49.84,38.25,953,13,12/29/18 16:37,77,7.9
running,340.8,96,3563.58,340.8,3.004,0.5,172,491704530,-1147263284,28,3.004,237,49.5,37.75,932,13,12/29/18 16:38,73,7.68
running,340.6,95,3569.23,340.6,2.995,0.5,171,491704041,-1147262808,28,2.995,241,49.59,38.25,969,13,12/29/18 16:38,73,7.5
running,340.8,94,3590.15,340.8,3.004,0,172,491702386,-1147260800,28,3.004,247,49.78,38.75,965,13,12/29/18 16:38,72.2,7.4
running,341.4,93,3610.22,341.4,2.958,0,172,491701370,-1147258284,28,2.958,246,50,38.25,928,13,12/29/18 16:38,79,8.09
running,341,90,3630.72,341,2.948,0.5,170,491701020,-1147255486,28,2.948,254,49.43,38.75,972,13,12/29/18 16:38,79,7.9
running,341.8,93,3651.57,341.8,2.939,0,171,491700890,-1147252536,28,2.939,249,49.28,38.5,951,13,12/29/18 16:38,71.2,7.4
running,343,94,3668.48,343,2.79,0.5,173,491700651,-1147250156,28,2.79,266,49.06,42,828,13,12/29/18 16:38,60.5,7.03
running,344,93,3674.11,344,2.202,0.5,174,491700257,-1147249581,28,2.202,274,49.09,42.75,778,13,12/29/18 16:38,55.5,6.9
running,345,91,3680.25,345,2.221,0.5,176,491699656,-1147249938,28,2.221,271,48.96,41.5,728,13,12/29/18 16:38,73,8.68
running,345.2,91,3700.7,345.2,2.491,0,176,491698544,-1147252441,28,2.491,257,49.28,39.25,815,13,12/29/18 16:38,75,9.15
running,346,92,3717.39,346,2.725,0,176,491697875,-1147254638,28,2.725,246,49.65,37.75,875,13,12/29/18 16:39,76,8.78
running,345.6,92,3737.72,345.6,2.818,0.5,176,491697030,-1147257298,28,2.818,245,49.87,37.75,928,13,12/29/18 16:39,75,8
running,345.2,93,3758.64,345.2,2.827,0,175,491695301,-1147259162,28,2.827,244,49.59,37.75,914,13,12/29/18 16:39,78,8.09
running,345,93,3777.51,345,2.855,0.5,174,491693493,-1147260374,28,2.855,237,49.9,37,952,13,12/29/18 16:39,77,8
running,344.4,93,3798.36,344.4,2.818,0,174,491692169,-1147262680,28,2.818,245,49.9,37.75,848,13,12/29/18 16:39,76,8.68
running,343.8,92,3807.09,343.8,2.809,0,173,491691988,-1147263903,28,2.809,245,49.9,37.5,877,13,12/29/18 16:39,77,8.46
running,343.4,91,3816.35,343.4,2.818,0.5,172,491691823,-1147265203,28,2.818,247,49.9,37.75,899,13,12/29/18 16:39,80,8.59
running,342.8,92,3824.69,342.8,2.818,0,171,491691756,-1147266396,28,2.818,246,49.9,37.75,911,13,12/29/18 16:39,79,8.46
running,341.6,91,3832.69,341.6,2.799,0.5,169,491691786,-1147267539,28,2.799,249,50,37.75,894,13,12/29/18 16:39,73,8
running,341,92,3844.06,341,2.79,0.5,166,491691855,-1147269161,28,2.79,246,50,37.75,884,13,12/29/18 16:39,76,8.18
running,340.6,93,3850.04,340.6,2.781,0.5,165,491691772,-1147270006,28,2.781,242,50,37.75,867,13,12/29/18 16:39,75,8.28
running,339.4,92,3862.39,339.4,2.818,0,164,491691751,-1147271769,28,2.818,247,50,38,907,13,12/29/18 16:39,75,8.09
running,339.4,91,3881.49,339.4,2.781,0,161,491691815,-1147274491,28,2.781,249,50,38,897,13,12/29/18 16:39,77,8.28
running,339.2,94,3902.67,339.2,2.902,0.5,162,491691803,-1147277499,28,2.902,245,49.81,38.5,921,13,12/29/18 16:40,72.2,7.81
running,339.4,96,3917.39,339.4,2.874,0,164,491692563,-1147279239,28,2.874,240,49.46,37.75,903,13,12/29/18 16:40,66.2,7.31
running,340.2,95,3929.64,340.2,2.79,0.5,167,491693758,-1147279896,28,2.79,236,48.84,37.5,849,13,12/29/18 16:40,69.2,8
running,340.4,96,3940.23,340.4,2.753,0.5,168,491694890,-1147280013,28,2.753,232,48.87,37.5,795,13,12/29/18 16:40,73,8.78
running,340.6,96,3962.6,340.6,2.753,0.5,169,491697291,-1147280153,28,2.753,234,49.46,37.75,838,13,12/29/18 16:40,72.2,8.59
running,340.6,97,3983.67,340.6,2.79,0,170,491699534,-1147280533,28,2.79,233,49.65,37.5,886,13,12/29/18 16:40,72.2,8
running,340,95,4004.53,340,2.837,0.5,167,491701692,-1147281307,28,2.837,230,49.65,36.75,893,13,12/29/18 16:40,73,7.9
running,339.4,97,4011.06,339.4,2.874,0,167,491702346,-1147281644,28,2.874,228,49.43,36.75,897,13,12/29/18 16:40,72.2,7.81
running,339.6,95,4031.43,339.6,3.023,0.5,169,491704311,-1147282916,28,3.023,232,48.75,37,1016,13,12/29/18 16:40,71.2,7.03
running,340,96,4054.18,340,3.079,0.5,170,491706458,-1147284462,28,3.079,236,49.28,38,977,13,12/29/18 16:40,71.2,7.03
running,339.6,96,4075.61,339.6,3.042,0.5,170,491708444,-1147285986,28,3.042,236,49,38.25,844,13,12/29/18 16:41,66.2,7.4
running,339.8,98,4097.6,339.8,3.042,0,171,491710757,-1147286588,28,3.042,229,49.21,37.5,925,13,12/29/18 16:41,70.2,7.59
running,339.4,97,4120.46,339.4,3.088,0.5,172,491713207,-1147286806,28,3.088,231,49.59,37.75,996,13,12/29/18 16:41,68.2,6.62
running,339,97,4142.4,339,3.135,0,173,491715542,-1147287199,28,3.135,238,50,38.75,1005,13,12/29/18 16:41,65.2,6.12
running,340.4,94,4164.45,340.4,2.995,0,173,491717850,-1147287886,28,2.995,245,49.46,39,959,13,12/29/18 16:41,68.2,6.9
running,340.6,94,4169.9,340.6,2.967,0.5,172,491718421,-1147288056,28,2.967,247,49.46,39,938,13,12/29/18 16:41,70.2,7.12
running,339.8,96,4191.92,339.8,2.911,0,173,491720727,-1147288745,28,2.911,238,49.87,38,882,13,12/29/18 16:41,70.2,7.81
running,340,95,4213.72,340,2.865,0.5,174,491722925,-1147289808,28,2.865,231,49.43,36.75,867,13,12/29/18 16:41,73,8.09
running,340,94,4233.8,340,2.855,0.5,173,491724974,-1147290699,28,2.855,240,49.84,37.75,897,13,12/29/18 16:41,72.2,7.9
running,339.8,96,4255.3,339.8,2.893,0.5,172,491727163,-1147291672,28,2.893,235,49.84,37.75,926,13,12/29/18 16:42,68.2,7.12
running,339.6,97,4258.26,339.6,2.902,0,172,491727464,-1147291812,28,2.902,236,49.84,38,934,13,12/29/18 16:42,65.2,7.12
running,339.6,97,4280.3,339.6,2.958,0.5,173,491729769,-1147292522,28,2.958,237,50.03,38.5,961,13,12/29/18 16:42,66.2,6.71
running,339.2,97,4303.36,339.2,2.967,0.5,174,491732231,-1147292832,28,2.967,239,50.31,38.75,940,13,12/29/18 16:42,65.2,6.71
running,339.2,96,4324.07,339.2,2.967,0.5,174,491734455,-1147292822,28,2.967,241,50.12,38.5,932,13,12/29/18 16:42,69.2,7.21
running,339.4,95,4345.22,339.4,3.004,0.5,173,491736721,-1147292664,28,3.004,241,50.06,38.75,969,13,12/29/18 16:42,68.2,6.9
running,339.4,97,4367.36,339.4,2.948,0,173,491738839,-1147293997,28,2.948,245,49.96,39.5,884,13,12/29/18 16:42,65.2,7.12
running,340.4,96,4389.77,340.4,2.883,0.5,173,491739869,-1147296824,28,2.883,240,50.15,38.5,867,13,12/29/18 16:42,70.2,7.9
running,340,96,4409.98,340,2.893,0,174,491739795,-1147299686,28,2.893,237,50.15,37.75,905,13,12/29/18 16:42,72.2,7.81
running,339.2,97,4430.78,339.2,2.902,0,174,491739391,-1147302595,28,2.902,234,50.15,37.75,899,13,12/29/18 16:43,70.2,7.59
running,339.8,96,4451.24,339.8,2.893,0,174,491739130,-1147305487,28,2.893,238,50.06,38.25,903,13,12/29/18 16:43,70.2,7.5
running,339.2,98,4472.79,339.2,2.958,0,174,491738826,-1147308526,28,2.958,236,50.06,38.25,941,13,12/29/18 16:43,67.2,7.12
running,339.6,95,4493.05,339.6,2.893,0.5,176,491738462,-1147311367,28,2.893,227,49.84,36.25,891,13,12/29/18 16:43,73,7.81
running,339.6,96,4514.13,339.6,2.93,0,177,491738165,-1147314338,28,2.93,235,49.75,37.5,929,13,12/29/18 16:43,72.2,7.5
running,339.4,96,4536.37,339.4,2.967,0,177,491737586,-1147317399,28,2.967,237,49.75,37.75,967,12,12/29/18 16:43,73,7.4
running,340,97,4556.55,340,2.967,0,177,491736500,-1147319880,28,2.967,238,49.93,38.25,908,12,12/29/18 16:43,69.2,7.21
running,340.6,96,4567.84,340.6,2.948,0.5,178,491735830,-1147321219,28,2.948,242,49.84,38.75,901,12,12/29/18 16:43,66.2,7.12
running,340.8,94,4590.06,340.8,2.921,0.5,175,491734506,-1147323848,28,2.921,242,50.06,38.25,901,12,12/29/18 16:43,74,7.81
running,340.4,94,4612.09,340.4,2.846,0,175,491732967,-1147326221,28,2.846,245,50.06,38.25,869,12,12/29/18 16:44,71.2,8
running,340.6,94,4632.8,340.6,2.855,0.5,175,491731132,-1147327879,28,2.855,239,50.06,37.75,906,12,12/29/18 16:44,74,8
running,339.6,96,4654.14,339.6,2.874,0,176,491729293,-1147329693,28,2.874,228,50.15,36,898,12,12/29/18 16:44,71.2,7.68
running,339.6,96,4657.2,339.6,2.883,0.5,176,491729009,-1147329913,28,2.883,228,50.15,36.5,902,12,12/29/18 16:44,69.2,7.5
running,339.2,96,4678.41,339.2,2.939,0,175,491726902,-1147331035,28,2.939,234,50.25,37.5,941,12,12/29/18 16:44,71.2,7.4
running,339.6,95,4698.65,339.6,2.93,0,174,491724823,-1147331849,28,2.93,241,50.06,38,905,12,12/29/18 16:44,73,7.81
running,339.8,95,4720.19,339.8,2.893,0.5,176,491722816,-1147333169,28,2.893,239,50.28,38.25,879,12,12/29/18 16:44,70.2,7.81
running,339.6,94,4740.24,339.6,2.846,0.5,175,491722695,-1147335981,28,2.846,238,50.28,37.5,890,12,12/29/18 16:44,76,8.37
running,339.4,95,4761.72,339.4,2.865,0,175,491723291,-1147338914,28,2.865,237,50.09,37.5,908,12,12/29/18 16:44,77,8.09
running,339.6,97,4782.37,339.6,2.855,0,174,491724736,-1147341060,28,2.855,235,50,37.75,863,12,12/29/18 16:45,71.2,8
running,339.4,94,4803.87,339.4,2.893,0,173,491726915,-1147342041,28,2.893,237,50,37.25,968,12,12/29/18 16:45,75,7.68
running,339,94,4824.55,339,2.902,0,171,491729045,-1147342886,28,2.902,238,50.09,37.5,917,12,12/29/18 16:45,75,7.9
running,339.4,96,4845.05,339.4,2.902,0,172,491731086,-1147343952,28,2.902,238,49.96,37.75,911,12,12/29/18 16:45,72.2,7.9
running,339.2,95,4867.25,339.2,2.855,0,172,491733164,-1147345499,28,2.855,237,49.75,37.5,877,12,12/29/18 16:45,76,8.28
running,340,96,4887.71,340,2.865,0,172,491735153,-1147346738,28,2.865,241,49.93,38.5,900,12,12/29/18 16:45,66.2,7.21
running,340,96,4908.35,340,2.883,0,174,491737201,-1147347861,28,2.883,239,49.93,38.25,905,12,12/29/18 16:45,69.2,7.5
running,340,94,4925.3,340,2.874,0.5,173,491738922,-1147348637,28,2.874,245,49.75,38.5,903,12,12/29/18 16:45,69.2,7.59
running,340.2,92,4947.34,340.2,2.837,0.5,171,491741160,-1147349643,28,2.837,246,49.93,38,894,12,12/29/18 16:46,75,8.18
running,340.6,93,4955.25,340.6,2.827,0,171,491741980,-1147349937,28,2.827,248,50.03,38.25,889,12,12/29/18 16:46,74,8.09
running,340.2,96,4977.21,340.2,2.809,0,170,491743954,-1147351549,28,2.809,242,50.03,38.75,863,12,12/29/18 16:46,65.2,7.5
running,339.8,94,5000.14,339.8,2.809,0,172,491745649,-1147353913,28,2.809,249,50.21,39,896,12,12/29/18 16:46,68.2,7.4
running,340.2,95,5022.21,340.2,2.79,0.5,174,491747045,-1147356450,28,2.79,240,49.75,38,863,12,12/29/18 16:46,67.2,7.81
running,340.4,94,5045.07,340.4,2.799,0.5,173,491748422,-1147359141,28,2.799,243,49.96,38.25,895,12,12/29/18 16:46,71.2,7.81
running,340.2,93,5065.48,340.2,2.837,0,172,491749098,-1147361868,28,2.837,250,49.96,38.75,924,12,12/29/18 16:46,70.2,7.5
running,341,94,5088.11,341,2.827,0,172,491748747,-1147365016,28,2.827,249,49.96,38.75,887,12,12/29/18 16:46,68.2,7.5
running,340.4,93,5110.72,340.4,2.827,0.5,172,491747685,-1147367898,28,2.827,254,50.15,39.5,811,12,12/29/18 16:47,67.2,7.21
running,340.2,93,5122.22,340.2,2.818,0.5,169,491747035,-1147369287,28,2.818,251,50.15,39.25,869,12,12/29/18 16:47,73,7.5
running,340.8,94,5143.03,340.8,2.846,0.5,171,491746062,-1147371941,28,2.846,245,50.15,38.5,905,12,12/29/18 16:47,69.2,7.5
running,340.4,94,5163.93,340.4,2.883,0,172,491745277,-1147374725,28,2.883,249,50.15,39,946,12,12/29/18 16:47,70.2,7.12
running,340.2,94,5185.48,340.2,2.827,0,173,491743943,-1147377202,28,2.827,252,50.15,39.5,882,12,12/29/18 16:47,68.2,7.59
running,341,91,5205.83,341,2.613,0.5,171,491742274,-1147379072,28,2.613,255,50.15,39,828,12,12/29/18 16:47,72.2,8.59
running,340.8,91,5227.74,340.8,2.706,0,169,491740343,-1147380850,28,2.706,251,50.25,38.25,886,12,12/29/18 16:47,79,8.59
running,341.2,90,5248.89,341.2,2.678,0,170,491738287,-1147382102,28,2.678,257,50.15,39,872,11,12/29/18 16:47,75,8.37
running,342,91,5256.82,342,2.678,0,169,491737504,-1147382549,28,2.678,257,50.15,39,858,11,12/29/18 16:47,73,8.37
running,342.4,92,5277.73,342.4,2.659,0.5,169,491735380,-1147383510,28,2.659,253,50.15,39,854,11,12/29/18 16:48,71.2,8.28
running,341.8,94,5298.08,341.8,2.631,0.5,172,491733401,-1147384747,28,2.631,251,50.46,39.5,811,11,12/29/18 16:48,65.2,7.9
running,342,94,5320.89,342,2.641,0.5,172,491731144,-1147386016,28,2.641,250,50.56,39.25,839,11,12/29/18 16:48,69.2,8
running,342,91,5341.92,342,2.687,0.5,171,491728984,-1147386909,28,2.687,253,50.46,38.75,916,11,12/29/18 16:48,75,7.9
running,342.4,91,5362.8,342.4,2.697,0,171,491726765,-1147387400,28,2.697,259,50.09,39.25,879,11,12/29/18 16:48,72.2,8
running,342.4,90,5382.97,342.4,2.659,0.5,170,491724673,-1147386684,28,2.659,262,49.65,39.5,847,11,12/29/18 16:48,73,8.37
running,342.8,89,5403.01,342.8,2.613,0.5,168,491722582,-1147385979,28,2.613,268,49.53,40,823,11,12/29/18 16:48,72.2,8.46
running,343,90,5408.47,343,2.613,0.5,169,491722023,-1147385740,28,2.613,261,49.65,39.5,823,11,12/29/18 16:48,73,8.68
running,343.2,89,5430.06,343.2,2.603,0.5,171,491719758,-1147385048,28,2.603,264,49.84,39.25,868,11,12/29/18 16:48,76,8.46
running,343.8,89,5452.24,343.8,2.641,0.5,170,491717450,-1147384342,28,2.641,265,49.93,39.5,930,11,12/29/18 16:49,74,8.18
running,343.4,90,5472.56,343.4,2.706,0,170,491715327,-1147384688,28,2.706,254,49.75,38.25,932,11,12/29/18 16:49,77,8.09
running,342.8,92,5495.58,342.8,2.734,0,169,491714300,-1147387524,28,2.734,252,49.93,38.5,1010,11,12/29/18 16:49,73,7.9
running,342.6,88,5518.11,342.6,2.743,0.5,169,491714292,-1147390702,28,2.743,269,50.03,39.75,886,11,12/29/18 16:49,75,7.68
running,342,88,5528.75,342,2.715,0,167,491714438,-1147392199,28,2.715,263,50.03,38.75,898,11,12/29/18 16:49,80,8.37
running,341.8,88,5531.45,341.8,2.715,0,166,491714510,-1147392573,28,2.715,263,50.03,38.75,891,11,12/29/18 16:49,78,8.37
running,342.2,91,5551.62,342.2,2.669,0.5,166,491716285,-1147393873,28,2.669,258,50.21,38.75,824,11,12/29/18 16:49,76,8.68
running,341.2,91,5572.13,341.2,2.781,0,166,491718095,-1147395461,28,2.781,253,50.21,38.5,921,11,12/29/18 16:49,77,8.28
running,341.6,90,5594.42,341.6,2.678,0,167,491718772,-1147398459,28,2.678,260,49.75,39.25,852,11,12/29/18 16:49,74,8.18
running,342.6,90,5615.56,342.6,2.641,0,167,491719524,-1147401289,28,2.641,277,49.93,42.25,872,11,12/29/18 16:50,66.2,7.68
running,342.8,88,5623.41,342.8,2.641,0.5,167,491720005,-1147402204,28,2.641,279,50.03,41.5,871,11,12/29/18 16:50,77,8
running,343.6,93,5645.06,343.6,2.678,0.5,168,491721878,-1147403933,28,2.678,250,50.03,38.25,851,11,12/29/18 16:50,74,8.37
running,344,94,5647.89,344,2.706,0,168,491722168,-1147404052,28,2.706,249,50.03,38.5,870,11,12/29/18 16:50,73,8.28
running,344,94,5668.55,344,2.799,0.5,171,491724243,-1147405072,28,2.799,246,50.21,38.75,914,11,12/29/18 16:50,68.2,7.4
running,344,93,5688.71,344,2.837,0,172,491725937,-1147406840,28,2.837,251,50.21,39.25,930,11,12/29/18 16:50,69.2,7.31
running,344.4,93,5708.84,344.4,2.771,0.5,173,491727596,-1147408660,28,2.771,250,50.21,39.25,874,11,12/29/18 16:50,68.2,7.59
running,344.4,93,5729.71,344.4,2.725,0.5,173,491729736,-1147409500,28,2.725,246,50.31,38.25,846,11,12/29/18 16:50,74,8.59
running,343.6,91,5749.99,343.6,2.715,0,173,491731894,-1147409849,28,2.715,250,50.31,38.25,868,11,12/29/18 16:50,78,8.68
running,342.8,91,5758.65,342.8,2.725,0,174,491732822,-1147409947,28,2.725,250,50.21,38.25,906,11,12/29/18 16:50,77,8.46
running,343.2,90,5778.66,343.2,2.725,0.5,173,491734962,-1147409841,28,2.725,251,50,38,899,11,12/29/18 16:51,80,8.59
running,343.6,91,5801.24,343.6,2.79,0,172,491737323,-1147409098,28,2.79,250,49.78,37.75,927,11,12/29/18 16:51,79,8.37
running,343.2,92,5823.06,343.2,2.837,0,170,491739422,-1147407732,28,2.837,248,49.87,38.25,925,11,12/29/18 16:51,76,8
running,342.6,91,5846.25,342.6,3.098,0.5,170,491741843,-1147406967,28,3.098,249,50,38,1042,11,12/29/18 16:51,78,7.4
running,342.2,94,5867.23,342.2,3.284,0,172,491744047,-1147406342,28,3.284,246,50.18,38.25,1066,11,12/29/18 16:51,72.2,6.71
running,342,94,5889.84,342,3.331,0.5,172,491746469,-1147406081,28,3.331,244,50.18,38.5,1050,12,12/29/18 16:51,70.2,6.53
running,342,94,5911.78,342,3.247,0,172,491748827,-1147406002,28,3.247,243,50.18,38.25,970,12,12/29/18 16:51,72.2,7.03
running,342.2,95,5933.93,342.2,2.79,0,173,491751204,-1147405917,28,2.79,245,50.18,38.75,828,12,12/29/18 16:51,67.2,7.9
running,342.2,93,5956.69,342.2,2.893,0.5,172,491753402,-1147407246,28,2.893,249,49.96,38.75,903,12,12/29/18 16:52,71.2,7.59
running,343,92,5977.78,343,2.79,0.5,172,491755140,-1147409149,28,2.79,249,49.75,38.25,865,12,12/29/18 16:52,73,8.09
running,343.6,93,5998,343.6,2.818,0,172,491756585,-1147411281,28,2.818,252,49.46,39.25,901,12,12/29/18 16:52,72.2,7.9
running,343.6,92,6019.53,343.6,2.921,0,174,491758198,-1147413459,28,2.921,256,49.65,39.25,967,12,12/29/18 16:52,72.2,7.4
running,344,92,6022.15,344,2.921,0,174,491758333,-1147413789,28,2.921,256,49.87,39.25,971,12,12/29/18 16:52,71.2,7.21
running,345,96,6033.1,345,2.893,0,174,491758943,-1147415117,28,2.893,259,49.96,40.5,891,12,12/29/18 16:52,67.2,7.31
running,344.8,93,6054.4,344.8,3.014,0,175,491760610,-1147417191,28,3.014,250,50.06,38.75,960,12,12/29/18 16:52,74,7.5
running,345.6,95,6075.43,345.6,3.06,0,176,491762043,-1147419488,28,3.06,250,50.15,39.5,962,12,12/29/18 16:52,65.2,6.71
running,345.4,93,6097.81,345.4,3.004,0,174,491762464,-1147422586,28,3.004,248,50.25,38.5,937,12,12/29/18 16:52,71.2,7.31
running,345.2,92,6119.37,345.2,2.93,0.5,173,491761457,-1147425266,28,2.93,248,49.87,38.25,895,12,12/29/18 16:53,74,8
running,345.6,92,6139.51,345.6,2.921,0,175,491759907,-1147427259,28,2.921,249,49.96,38,937,12,12/29/18 16:53,75,7.81
running,345.4,92,6162.02,345.4,2.902,0,174,491758086,-1147429345,28,2.902,250,49.87,38.25,921,12,12/29/18 16:53,75,8
running,345.6,92,6183.59,345.6,2.874,0.5,175,491757074,-1147432078,28,2.874,250,49.87,38.75,900,12,12/29/18 16:53,75,8.09
running,346,95,6205.67,346,2.958,0.5,175,491756982,-1147435207,28,2.958,242,50.06,38.25,944,12,12/29/18 16:53,71.2,7.4
running,346.2,94,6211.73,346.2,2.995,0.5,175,491757214,-1147436017,28,2.995,244,50.15,38.25,994,12,12/29/18 16:53,70.2,7.12
running,345,97,6233.82,345,3.079,0.5,175,491759460,-1147436551,28,3.079,234,50.43,38,958,12,12/29/18 16:53,71.2,7.03
running,344.2,97,6256.73,344.2,3.238,0,175,491761912,-1147436263,28,3.238,237,50.53,38.5,1049,12,12/29/18 16:53,68.2,6.43
running,344,96,6259.85,344,3.228,0.5,175,491762245,-1147436223,28,3.228,237,50.53,38.25,1037,12,12/29/18 16:53,69.2,6.62
running,344,96,6280.97,344,3.21,0.5,176,491764512,-1147436126,28,3.21,241,50.43,38.75,987,12,12/29/18 16:53,69.2,6.9
running,344.2,96,6301.57,344.2,3.126,0.5,177,491766723,-1147436109,28,3.126,237,50.21,38.25,958,12,12/29/18 16:54,71.2,7.31
running,343.6,95,6322.9,343.6,3.107,0.5,177,491769014,-1147436026,28,3.107,238,50.21,37.75,964,12,12/29/18 16:54,71.2,7.21
running,343.2,95,6344.09,343.2,3.107,0.5,176,491771289,-1147435956,28,3.107,239,50.21,38,973,12,12/29/18 16:54,74,7.4
running,343,95,6349.91,343,3.098,0,176,491771914,-1147435963,28,3.098,237,50.21,37.5,974,12,12/29/18 16:54,74,7.4
running,343,97,6370.93,343,3.06,0.5,177,491774171,-1147435870,28,3.06,232,50.06,37.75,915,12,12/29/18 16:54,68.2,7.21
running,342.2,99,6392.64,342.2,3.042,0,177,491776443,-1147435358,28,3.042,235,50.25,37.5,1020,12,12/29/18 16:54,63.2,6.9
running,341.6,94,6404.14,341.6,2.948,0.5,176,491777599,-1147434787,28,2.948,242,50.56,38.25,896,12,12/29/18 16:54,70.2,7.5
running,341.2,92,6413.03,341.2,2.976,0.5,173,491778527,-1147434496,28,2.976,244,50.56,37.75,964,12,12/29/18 16:54,78,7.59
running,340.4,91,6421.45,340.4,2.948,0.5,174,491779417,-1147434276,28,2.948,246,50.56,37.75,976,12,12/29/18 16:54,76,7.59
running,340,90,6441.55,340,2.706,0.5,172,491781481,-1147434816,28,2.706,250,50.37,37.75,868,12,12/29/18 16:54,79,8.68
running,340,91,6443.74,340,2.678,0,172,491781609,-1147435082,28,2.678,250,50.37,38.25,854,12,12/29/18 16:54,77,8.78
running,339.4,92,6454.64,339.4,2.678,0,170,491781727,-1147436622,28,2.678,255,50.28,39.5,842,12,12/29/18 16:54,65.2,8.18
running,339.4,88,6461.51,339.4,2.65,0.5,167,491781824,-1147437592,28,2.65,268,50.15,40,895,12,12/29/18 16:54,78,8.09
running,339.2,94,6483.32,339.2,2.538,0,168,491781081,-1147440152,28,2.538,264,50.12,39.75,816,12,12/29/18 16:55,73,8.37
running,339.8,92,6500.58,339.8,2.743,0.5,171,491779261,-1147440509,28,2.743,253,50.03,39.25,934,12,12/29/18 16:55,73,8.09
running,339.4,95,6521.99,339.4,2.995,0,171,491776965,-1147440492,28,2.995,246,49.93,38.75,985,12,12/29/18 16:55,69.2,7.31
running,338.8,93,6543.28,338.8,3.004,0,171,491774682,-1147440664,28,3.004,244,49.75,37.75,980,12,12/29/18 16:55,74,7.31
running,339.4,92,6563.95,339.4,2.93,0,172,491772467,-1147440793,28,2.93,245,49.84,37.5,972,12,12/29/18 16:55,78,7.68
running,340,92,6586.06,340,2.874,0.5,172,491770096,-1147440840,28,2.874,249,50.12,38.25,941,12,12/29/18 16:55,74,7.68
running,338.4,92,6605.7,338.4,2.837,0,172,491768017,-1147440936,28,2.837,250,50.21,38.5,935,11,12/29/18 16:55,77,8
running,339.4,90,6618.8,339.4,2.79,0,171,491767331,-1147442489,28,2.79,251,50.12,37.75,902,11,12/29/18 16:55,78,8.28
running,340.6,91,6640.53,340.6,2.846,0.5,173,491767437,-1147445576,28,2.846,250,49.93,38,982,11,12/29/18 16:56,79,8
running,340,92,6661.72,340,2.893,0,173,491767441,-1147448589,28,2.893,250,49.84,38.25,969,11,12/29/18 16:56,74,7.5
running,340.6,93,6684.15,340.6,2.958,0,173,491767496,-1147451777,28,2.958,249,49.93,38.25,936,11,12/29/18 16:56,73,7.68
running,339.8,92,6706.6,339.8,2.809,0.5,171,491767421,-1147454968,28,2.809,249,50.03,38.25,913,11,12/29/18 16:56,74,7.9
running,340.4,92,6729.6,340.4,2.893,0,171,491767550,-1147458236,28,2.893,247,49.93,37.75,918,11,12/29/18 16:56,77,8
running,340.2,95,6751.38,340.2,2.818,0.5,174,491767522,-1147461329,28,2.818,245,49.93,39,883,11,12/29/18 16:56,67.2,7.4
running,340.6,95,6773.48,340.6,2.799,0,176,491767518,-1147464470,28,2.799,246,50.21,39,899,11,12/29/18 16:56,66.2,7.31
running,340.6,91,6794.03,340.6,2.659,0.5,173,491767563,-1147467391,28,2.659,246,50.21,37.75,855,11,12/29/18 16:56,74,8.37
running,340.6,92,6815.31,340.6,2.678,0,173,491767586,-1147470415,28,2.678,250,50.21,38.25,885,11,12/29/18 16:57,73,8
running,340.8,93,6837.63,340.8,2.706,0.5,172,491767571,-1147473588,28,2.706,247,50.31,38.5,886,11,12/29/18 16:57,72.2,7.9
running,340.4,94,6858.04,340.4,2.762,0,172,491767566,-1147476489,28,2.762,245,50.31,38.25,924,11,12/29/18 16:57,71.2,7.5
