0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
altitude: 315.6 [m],cadence: 86 [rpm],distance: 9382.39 [m],enhanced_altitude: 315.6 [m],enhanced_speed: 2.137 [m/s],fractional_cadence: 0.0 [rpm],heart_rate: 174 [bpm],position_lat: 492377617 [semicircles],position_long: -1145815694 [semicircles],speed: 2.137 [m/s],temperature: 15 [C],timestamp: 2019-01-16 23:59:23,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 314.4 [m],cadence: 91 [rpm],distance: 9399.79 [m],enhanced_altitude: 314.4 [m],enhanced_speed: 2.342 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 175 [bpm],position_lat: 492377511 [semicircles],position_long: -1145818163 [semicircles],speed: 2.342 [m/s],temperature: 15 [C],timestamp: 2019-01-16 23:59:32,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 315.20000000000005 [m],cadence: 86 [rpm],distance: 9421.68 [m],enhanced_altitude: 315.20000000000005 [m],enhanced_speed: 2.715 [m/s],fractional_cadence: 0.0 [rpm],heart_rate: 177 [bpm],position_lat: 492377451 [semicircles],position_long: -1145821269 [semicircles],speed: 2.715 [m/s],temperature: 15 [C],timestamp: 2019-01-16 23:59:40,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 314.79999999999995 [m],cadence: 88 [rpm],distance: 9443.42 [m],enhanced_altitude: 314.79999999999995 [m],enhanced_speed: 2.715 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 179 [bpm],position_lat: 492377688 [semicircles],position_long: -1145824350 [semicircles],speed: 2.715 [m/s],temperature: 15 [C],timestamp: 2019-01-16 23:59:48,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 314.20000000000005 [m],cadence: 86 [rpm],distance: 9464.59 [m],enhanced_altitude: 314.20000000000005 [m],enhanced_speed: 2.706 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 178 [bpm],position_lat: 492377784 [semicircles],position_long: -1145827354 [semicircles],speed: 2.706 [m/s],temperature: 15 [C],timestamp: 2019-01-16 23:59:56,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 313.6 [m],cadence: 89 [rpm],distance: 9486.49 [m],enhanced_altitude: 313.6 [m],enhanced_speed: 2.715 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 176 [bpm],position_lat: 492377899 [semicircles],position_long: -1145830456 [semicircles],speed: 2.715 [m/s],temperature: 15 [C],timestamp: 2019-01-17 00:00:04,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 313.4 [m],cadence: 89 [rpm],distance: 9489.1 [m],enhanced_altitude: 313.4 [m],enhanced_speed: 2.715 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 176 [bpm],position_lat: 492377847 [semicircles],position_long: -1145830823 [semicircles],speed: 2.715 [m/s],temperature: 15 [C],timestamp: 2019-01-17 00:00:05,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 313.6 [m],cadence: 87 [rpm],distance: 9509.6 [m],enhanced_altitude: 313.6 [m],enhanced_speed: 2.669 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 174 [bpm],position_lat: 492377823 [semicircles],position_long: -1145833706 [semicircles],speed: 2.669 [m/s],temperature: 15 [C],timestamp: 2019-01-17 00:00:13,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 313.20000000000005 [m],cadence: 86 [rpm],distance: 9530.92 [m],enhanced_altitude: 313.20000000000005 [m],enhanced_speed: 2.659 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 175 [bpm],position_lat: 492377922 [semicircles],position_long: -1145836740 [semicircles],speed: 2.659 [m/s],temperature: 15 [C],timestamp: 2019-01-17 00:00:21,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 313.79999999999995 [m],cadence: 85 [rpm],distance: 9549.4 [m],enhanced_altitude: 313.79999999999995 [m],enhanced_speed: 2.575 [m/s],fractional_cadence: 0.0 [rpm],heart_rate: 172 [bpm],position_lat: 492377787 [semicircles],position_long: -1145839367 [semicircles],speed: 2.575 [m/s],temperature: 15 [C],timestamp: 2019-01-17 00:00:29,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 314.0 [m],cadence: 86 [rpm],distance: 9570.44 [m],enhanced_altitude: 314.0 [m],enhanced_speed: 2.547 [m/s],fractional_cadence: 0.0 [rpm],heart_rate: 171 [bpm],position_lat: 492377818 [semicircles],position_long: -1145842356 [semicircles],speed: 2.547 [m/s],temperature: 15 [C],timestamp: 2019-01-17 00:00:37,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 314.20000000000005 [m],cadence: 85 [rpm],distance: 9591.01 [m],enhanced_altitude: 314.20000000000005 [m],enhanced_speed: 2.519 [m/s],fractional_cadence: 0.0 [rpm],heart_rate: 174 [bpm],position_lat: 492377837 [semicircles],position_long: -1145845274 [semicircles],speed: 2.519 [m/s],temperature: 15 [C],timestamp: 2019-01-17 00:00:45,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 313.79999999999995 [m],cadence: 86 [rpm],distance: 9613.58 [m],enhanced_altitude: 313.79999999999995 [m],enhanced_speed: 2.566 [m/s],fractional_cadence: 0.0 [rpm],heart_rate: 176 [bpm],position_lat: 492377807 [semicircles],position_long: -1145848475 [semicircles],speed: 2.566 [m/s],temperature: 15 [C],timestamp: 2019-01-17 00:00:53,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 314.0 [m],cadence: 86 [rpm],distance: 9634.76 [m],enhanced_altitude: 314.0 [m],enhanced_speed: 2.585 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 176 [bpm],position_lat: 492377984 [semicircles],position_long: -1145851481 [semicircles],speed: 2.585 [m/s],temperature: 15 [C],timestamp: 2019-01-17 00:01:01,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 314.20000000000005 [m],cadence: 86 [rpm],distance: 9656.03 [m],enhanced_altitude: 314.20000000000005 [m],enhanced_speed: 2.603 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 175 [bpm],position_lat: 492377967 [semicircles],position_long: -1145854466 [semicircles],speed: 2.603 [m/s],temperature: 15 [C],timestamp: 2019-01-17 00:01:09,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 314.4 [m],cadence: 86 [rpm],distance: 9663.53 [m],enhanced_altitude: 314.4 [m],enhanced_speed: 2.594 [m/s],fractional_cadence: 0.0 [rpm],heart_rate: 175 [bpm],position_lat: 492377815 [semicircles],position_long: -1145855514 [semicircles],speed: 2.594 [m/s],temperature: 15 [C],timestamp: 2019-01-17 00:01:12,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 314.6 [m],cadence: 86 [rpm],distance: 9684.7 [m],enhanced_altitude: 314.6 [m],enhanced_speed: 2.594 [m/s],fractional_cadence: 0.0 [rpm],heart_rate: 174 [bpm],position_lat: 492377698 [semicircles],position_long: -1145858514 [semicircles],speed: 2.594 [m/s],temperature: 15 [C],timestamp: 2019-01-17 00:01:20,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 314.79999999999995 [m],cadence: 85 [rpm],distance: 9705.11 [m],enhanced_altitude: 314.79999999999995 [m],enhanced_speed: 2.585 [m/s],fractional_cadence: 0.0 [rpm],heart_rate: 176 [bpm],position_lat: 492377668 [semicircles],position_long: -1145861410 [semicircles],speed: 2.585 [m/s],temperature: 15 [C],timestamp: 2019-01-17 00:01:28,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 314.79999999999995 [m],cadence: 84 [rpm],distance: 9725.99 [m],enhanced_altitude: 314.79999999999995 [m],enhanced_speed: 2.566 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 175 [bpm],position_lat: 492377802 [semicircles],position_long: -1145864383 [semicircles],speed: 2.566 [m/s],temperature: 15 [C],timestamp: 2019-01-17 00:01:36,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 314.79999999999995 [m],cadence: 86 [rpm],distance: 9748.58 [m],enhanced_altitude: 314.79999999999995 [m],enhanced_speed: 2.631 [m/s],fractional_cadence: 0.0 [rpm],heart_rate: 174 [bpm],position_lat: 492377578 [semicircles],position_long: -1145867583 [semicircles],speed: 2.631 [m/s],temperature: 15 [C],timestamp: 2019-01-17 00:01:44,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 315.6 [m],cadence: 88 [rpm],distance: 9756.85 [m],enhanced_altitude: 315.6 [m],enhanced_speed: 2.65 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 175 [bpm],position_lat: 492377612 [semicircles],position_long: -1145868759 [semicircles],speed: 2.65 [m/s],temperature: 15 [C],timestamp: 2019-01-17 00:01:47,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 315.79999999999995 [m],cadence: 90 [rpm],distance: 9773.94 [m],enhanced_altitude: 315.79999999999995 [m],enhanced_speed: 2.706 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 178 [bpm],position_lat: 492377565 [semicircles],position_long: -1145871188 [semicircles],speed: 2.706 [m/s],temperature: 15 [C],timestamp: 2019-01-17 00:01:53,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 315.79999999999995 [m],cadence: 86 [rpm],distance: 9796.33 [m],enhanced_altitude: 315.79999999999995 [m],enhanced_speed: 2.603 [m/s],fractional_cadence: 0.0 [rpm],heart_rate: 176 [bpm],position_lat: 492377594 [semicircles],position_long: -1145874379 [semicircles],speed: 2.603 [m/s],temperature: 15 [C],timestamp: 2019-01-17 00:02:02,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 315.20000000000005 [m],cadence: 86 [rpm],distance: 9803.41 [m],enhanced_altitude: 315.20000000000005 [m],enhanced_speed: 2.575 [m/s],fractional_cadence: 0.0 [rpm],heart_rate: 177 [bpm],position_lat: 492377601 [semicircles],position_long: -1145875386 [semicircles],speed: 2.575 [m/s],temperature: 15 [C],timestamp: 2019-01-17 00:02:05,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 315.6 [m],cadence: 88 [rpm],distance: 9825.08 [m],enhanced_altitude: 315.6 [m],enhanced_speed: 2.575 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 177 [bpm],position_lat: 492377889 [semicircles],position_long: -1145878442 [semicircles],speed: 2.575 [m/s],temperature: 15 [C],timestamp: 2019-01-17 00:02:13,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 316.0 [m],cadence: 86 [rpm],distance: 9845.11 [m],enhanced_altitude: 316.0 [m],enhanced_speed: 2.557 [m/s],fractional_cadence: 0.0 [rpm],heart_rate: 176 [bpm],position_lat: 492378023 [semicircles],position_long: -1145881291 [semicircles],speed: 2.557 [m/s],temperature: 15 [C],timestamp: 2019-01-17 00:02:21,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 316.4 [m],cadence: 85 [rpm],distance: 9865.33 [m],enhanced_altitude: 316.4 [m],enhanced_speed: 2.557 [m/s],fractional_cadence: 0.0 [rpm],heart_rate: 177 [bpm],position_lat: 492378090 [semicircles],position_long: -1145884163 [semicircles],speed: 2.557 [m/s],temperature: 15 [C],timestamp: 2019-01-17 00:02:29,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 316.6 [m],cadence: 84 [rpm],distance: 9869.94 [m],enhanced_altitude: 316.6 [m],enhanced_speed: 2.538 [m/s],fractional_cadence: 0.0 [rpm],heart_rate: 176 [bpm],position_lat: 492378070 [semicircles],position_long: -1145884818 [semicircles],speed: 2.538 [m/s],temperature: 15 [C],timestamp: 2019-01-17 00:02:31,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 317.0 [m],cadence: 87 [rpm],distance: 9882.63 [m],enhanced_altitude: 317.0 [m],enhanced_speed: 2.473 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 176 [bpm],position_lat: 492378206 [semicircles],position_long: -1145886610 [semicircles],speed: 2.473 [m/s],temperature: 15 [C],timestamp: 2019-01-17 00:02:37,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"avg_cadence_position: (None, None) [rpm]",avg_combined_pedal_smoothness: None [percent],avg_fractional_cadence: 0.7421875 [rpm],avg_heart_rate: 177 [bpm],avg_left_pco: None [mm],avg_left_pedal_smoothness: None [percent],"avg_left_power_phase: (None, None, None, None) [degrees]","avg_left_power_phase_peak: (None, None, None, None) [degrees]",avg_left_torque_effectiveness: None [percent],avg_power: None [watts],"avg_power_position: (None, None) [watts]",avg_right_pco: None [mm],avg_right_pedal_smoothness: None [percent],"avg_right_power_phase: (None, None, None, None) [degrees]","avg_right_power_phase_peak: (None, None, None, None) [degrees]",avg_right_torque_effectiveness: None [percent],avg_running_cadence: 85 [strides/min],avg_speed: 2.511 [m/s],avg_stance_time: None [ms],avg_stance_time_balance: None [percent],avg_stance_time_percent: None [percent],avg_step_length: None [mm],avg_stroke_distance: None [m],avg_vertical_oscillation: None [mm],avg_vertical_ratio: None [percent],end_position_lat: 492378182 [semicircles],end_position_long: -1145886373 [semicircles],enhanced_avg_speed: 2.511 [m/s],enhanced_max_speed: 2.921 [m/s],event: lap,event_group: None,event_type: stop,first_length_index: None,intensity: None,lap_trigger: manual,left_right_balance: None,"max_cadence_position: (None, None) [rpm]",max_fractional_cadence: 0.5 [rpm],max_heart_rate: 187 [bpm],max_power: None [watts],"max_power_position: (None, None) [watts]",max_running_cadence: 91 [strides/min],max_speed: 2.921 [m/s],message_index: 6,normalized_power: None [watts],num_active_lengths: None [lengths],num_lengths: None [lengths],sport: running,stand_count: None,start_position_lat: 492309484 [semicircles],start_position_long: -1145767432 [semicircles],start_time: 2019-01-16 23:53:54,sub_sport: generic,swim_stroke: None,"time_in_hr_zone: (None, None, None, None, None, None, None) [s]","time_in_power_zone: (None, None, None, None, None, None, None, None) [s]",time_standing: None [s],timestamp: 2019-01-17 00:02:37,total_ascent: 6 [m],total_calories: 125 [kcal],total_descent: 2 [m],total_distance: 1315.17 [m],total_elapsed_time: 523.798 [s],total_fractional_cycles: None [cycles],total_strides: 745 [strides],total_timer_time: 523.798 [s],total_work: None [J],wkt_step_index: None,unknown_27: 492380064,unknown_28: -1145767432,unknown_29: 492309484,unknown_30: -1145886373,unknown_70: None,unknown_72: None,unknown_73: None,unknown_90: None,unknown_96: None,unknown_97: None,,,,,,
unknown_0: 19,unknown_1: 6,unknown_10: 3,unknown_11: 198,unknown_12: 0,unknown_13: 170,unknown_14: None,unknown_15: None,"unknown_2: (0, 0, 0, 0, 0, 523430, 0)",unknown_253: 916617757,"unknown_5: (None, None, None, None, None, None, None, None)","unknown_6: (31, 136, 151, 162, 170, 202)","unknown_9: (None, None, None, None, None, None, None, None)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 317.79999999999995 [m],cadence: 58 [rpm],distance: 9893.01 [m],enhanced_altitude: 317.79999999999995 [m],enhanced_speed: 1.773 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 177 [bpm],position_lat: 492377891 [semicircles],position_long: -1145888145 [semicircles],speed: 1.773 [m/s],temperature: 15 [C],timestamp: 2019-01-17 00:02:43,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 318.79999999999995 [m],cadence: 58 [rpm],distance: 9900.92 [m],enhanced_altitude: 318.79999999999995 [m],enhanced_speed: 1.54 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 178 [bpm],position_lat: 492377928 [semicircles],position_long: -1145889259 [semicircles],speed: 1.54 [m/s],temperature: 15 [C],timestamp: 2019-01-17 00:02:48,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 319.79999999999995 [m],cadence: 52 [rpm],distance: 9914.17 [m],enhanced_altitude: 319.79999999999995 [m],enhanced_speed: 1.39 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 176 [bpm],position_lat: 492378109 [semicircles],position_long: -1145891156 [semicircles],speed: 1.39 [m/s],temperature: 15 [C],timestamp: 2019-01-17 00:02:57,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 320.20000000000005 [m],cadence: 51 [rpm],distance: 9927.96 [m],enhanced_altitude: 320.20000000000005 [m],enhanced_speed: 1.418 [m/s],fractional_cadence: 0.0 [rpm],heart_rate: 173 [bpm],position_lat: 492378076 [semicircles],position_long: -1145893079 [semicircles],speed: 1.418 [m/s],temperature: 15 [C],timestamp: 2019-01-17 00:03:07,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 320.6 [m],cadence: 55 [rpm],distance: 9932.76 [m],enhanced_altitude: 320.6 [m],enhanced_speed: 1.372 [m/s],fractional_cadence: 0.0 [rpm],heart_rate: 170 [bpm],position_lat: 492378083 [semicircles],position_long: -1145893771 [semicircles],speed: 1.372 [m/s],temperature: 15 [C],timestamp: 2019-01-17 00:03:11,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 321.0 [m],cadence: 54 [rpm],distance: 9935.44 [m],enhanced_altitude: 321.0 [m],enhanced_speed: 1.372 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 169 [bpm],position_lat: 492378072 [semicircles],position_long: -1145894153 [semicircles],speed: 1.372 [m/s],temperature: 15 [C],timestamp: 2019-01-17 00:03:13,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 321.4 [m],cadence: 53 [rpm],distance: 9945.48 [m],enhanced_altitude: 321.4 [m],enhanced_speed: 1.372 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 166 [bpm],position_lat: 492378062 [semicircles],position_long: -1145895576 [semicircles],speed: 1.372 [m/s],temperature: 15 [C],timestamp: 2019-01-17 00:03:20,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 321.79999999999995 [m],cadence: 55 [rpm],distance: 9951.46 [m],enhanced_altitude: 321.79999999999995 [m],enhanced_speed: 1.381 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 164 [bpm],position_lat: 492377874 [semicircles],position_long: -1145896393 [semicircles],speed: 1.381 [m/s],temperature: 15 [C],timestamp: 2019-01-17 00:03:24,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 322.20000000000005 [m],cadence: 56 [rpm],distance: 9954.51 [m],enhanced_altitude: 322.20000000000005 [m],enhanced_speed: 1.39 [m/s],fractional_cadence: 0.0 [rpm],heart_rate: 162 [bpm],position_lat: 492377852 [semicircles],position_long: -1145896824 [semicircles],speed: 1.39 [m/s],temperature: 15 [C],timestamp: 2019-01-17 00:03:26,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 323.20000000000005 [m],cadence: 56 [rpm],distance: 9958.65 [m],enhanced_altitude: 323.20000000000005 [m],enhanced_speed: 1.362 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 160 [bpm],position_lat: 492377800 [semicircles],position_long: -1145897408 [semicircles],speed: 1.362 [m/s],temperature: 15 [C],timestamp: 2019-01-17 00:03:30,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 323.4 [m],cadence: 57 [rpm],distance: 9959.97 [m],enhanced_altitude: 323.4 [m],enhanced_speed: 1.325 [m/s],fractional_cadence: 0.0 [rpm],heart_rate: 160 [bpm],position_lat: 492377810 [semicircles],position_long: -1145897599 [semicircles],speed: 1.325 [m/s],temperature: 15 [C],timestamp: 2019-01-17 00:03:31,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 324.4 [m],cadence: 58 [rpm],distance: 9969.66 [m],enhanced_altitude: 324.4 [m],enhanced_speed: 1.316 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 158 [bpm],position_lat: 492377709 [semicircles],position_long: -1145898975 [semicircles],speed: 1.316 [m/s],temperature: 15 [C],timestamp: 2019-01-17 00:03:38,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 325.0 [m],cadence: 58 [rpm],distance: 9975.55 [m],enhanced_altitude: 325.0 [m],enhanced_speed: 1.26 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 156 [bpm],position_lat: 492377692 [semicircles],position_long: -1145899833 [semicircles],speed: 1.26 [m/s],temperature: 15 [C],timestamp: 2019-01-17 00:03:43,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 325.4 [m],cadence: 55 [rpm],distance: 9980.79 [m],enhanced_altitude: 325.4 [m],enhanced_speed: 1.213 [m/s],fractional_cadence: 0.0 [rpm],heart_rate: 155 [bpm],position_lat: 492377746 [semicircles],position_long: -1145900591 [semicircles],speed: 1.213 [m/s],temperature: 15 [C],timestamp: 2019-01-17 00:03:47,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 326.6 [m],cadence: 55 [rpm],distance: 9987.66 [m],enhanced_altitude: 326.6 [m],enhanced_speed: 1.278 [m/s],fractional_cadence: 0.0 [rpm],heart_rate: 154 [bpm],position_lat: 492377894 [semicircles],position_long: -1145901565 [semicircles],speed: 1.278 [m/s],temperature: 15 [C],timestamp: 2019-01-17 00:03:51,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 327.79999999999995 [m],cadence: 56 [rpm],distance: 9996.74 [m],enhanced_altitude: 327.79999999999995 [m],enhanced_speed: 1.306 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 153 [bpm],position_lat: 492377838 [semicircles],position_long: -1145902864 [semicircles],speed: 1.306 [m/s],temperature: 15 [C],timestamp: 2019-01-17 00:03:58,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 329.0 [m],cadence: 56 [rpm],distance: 10003.17 [m],enhanced_altitude: 329.0 [m],enhanced_speed: 1.269 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 151 [bpm],position_lat: 492377904 [semicircles],position_long: -1145903783 [semicircles],speed: 1.269 [m/s],temperature: 15 [C],timestamp: 2019-01-17 00:04:03,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
